# AeroScout
parameter,independent_variables,3
alpha[deg],beta[deg],rudder[deg],Cx,Cy,Cz,Cl,Cm,Cn
-3.333333333333,15.0,-25.0,-0.013503104785,-0.062845485732,-0.001229758813,-0.003133224274,0.002562631017,0.030228360574
-3.333333333333,15.0,-18.75,-0.009072307473,-0.049851215665,-0.001204710833,-0.002479062901,0.000727888035,0.023851172718
-3.333333333333,15.0,-12.5,-0.0050738932,-0.034990469147,-0.00103004067,-0.001734722822,-0.000529536272,0.01666296677
-3.333333333333,15.0,-6.25,-0.001833070297,-0.017615966298,-0.000625568206,-0.000869823623,-0.000858096832,0.008376114781
-3.333333333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,15.0,6.25,-0.001514187501,0.017046001115,0.000943937874,0.000827641933,0.003091704719,-0.008110740771
-3.333333333333,15.0,12.5,-0.004396673597,0.033215294066,0.002059486456,0.001602750432,0.007222003537,-0.015828628447
-3.333333333333,15.0,18.75,-0.008044490652,0.046511193482,0.00316049707,0.002231402347,0.011644689084,-0.022273429082
-3.333333333333,15.0,25.0,-0.012125106016,0.057742812546,0.004233233094,0.002755383375,0.016179963535,-0.027808468257
-3.333333333333,20.0,-25.0,-0.014192142627,-0.066747165119,-0.004348765524,-0.003340052629,-0.005088624346,0.032049301954
-3.333333333333,20.0,-18.75,-0.00959605097,-0.052794629075,-0.003696070392,-0.002633176695,-0.005400269126,0.025216249292
-3.333333333333,20.0,-12.5,-0.005424799499,-0.036928288016,-0.002792878185,-0.001834909718,-0.00487172499,0.017555672206
-3.333333333333,20.0,-6.25,-0.002001951596,-0.018509953254,-0.001521526528,-0.000915604951,-0.003068281399,0.008785168316
-3.333333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,20.0,6.25,-0.001354372621,0.017684984654,0.001840908112,0.000857816704,0.00531134969,-0.00839804469
-3.333333333333,20.0,12.5,-0.004068180159,0.034333019451,0.003829774515,0.001652642353,0.011595278359,-0.016324188121
-3.333333333333,20.0,18.75,-0.007562252299,0.047905959223,0.005668590464,0.002290176627,0.017831887518,-0.022881917221
-3.333333333333,20.0,25.0,-0.011498771607,0.059282698472,0.007380483944,0.00281605216,0.023933535998,-0.028467015692
0.0,-20.0,-25.0,-0.010972172674,-0.057973567107,0.005787959925,-0.002833278512,0.019571956799,0.027995583857
0.0,-20.0,-18.75,-0.007125862753,-0.046875629074,0.004376275402,-0.002305811338,0.014286855669,0.022509906445
0.0,-20.0,-12.5,-0.003747304519,-0.033617837045,0.00289737141,-0.001665230511,0.009033305073,0.016065953515
0.0,-20.0,-6.25,-0.001185370395,-0.017335071787,0.001354471654,-0.000865141766,0.00397265182,0.00827320447
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-20.0,6.25,-0.002259291679,0.018135322512,-0.001060445701,0.00092390013,-0.001769181726,-0.008651486108
0.0,-20.0,12.5,-0.005951741566,0.036188191899,-0.001855118556,0.001852898858,-0.002227197897,-0.017294608023
0.0,-20.0,18.75,-0.010371623837,0.051743248151,-0.002337687298,0.002660508869,-0.001564532321,-0.024852511134
0.0,-20.0,25.0,-0.01520118786,0.06543310821,-0.00261335802,0.003376301504,-0.000191195631,-0.031605430094
0.0,-15.0,-25.0,-0.011497147673,-0.056229815424,0.00462568586,-0.002685111857,0.016881779381,0.027215144543
0.0,-15.0,-18.75,-0.007533815697,-0.045332449751,0.003454916549,-0.002177082599,0.012148671509,0.021813471977
0.0,-15.0,-12.5,-0.004028398206,-0.032404775665,0.002251164495,-0.001565780604,0.007529704997,0.015514616199
0.0,-15.0,-6.25,-0.00132432153,-0.016648336858,0.001029538269,-0.000809758073,0.003214399975,0.007958907582
0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-15.0,6.25,-0.002095652726,0.017218188731,-0.000747986881,0.000852283708,-0.001052195058,-0.008228203772
0.0,-15.0,12.5,-0.005610309856,0.034233501216,-0.001247750829,0.001701541941,-0.000840778171,-0.016388388476
0.0,-15.0,18.75,-0.009861057333,0.048794572364,-0.001489224894,0.002433632629,0.000361055413,-0.023478696187
0.0,-15.0,25.0,-0.014527035852,0.061534671423,-0.001562456341,0.003077841703,0.002179498408,-0.029780422645
0.0,-10.0,-25.0,-0.012233344489,-0.05577209956,0.003490311809,-0.002622658929,0.014193178217,0.027051675063
0.0,-10.0,-18.75,-0.008110854128,-0.044828794425,0.002553420413,-0.002117395897,0.010007854067,0.021615498405
0.0,-10.0,-12.5,-0.004429541005,-0.03193753433,0.001618008472,-0.001515670814,0.006021942727,0.015320776237
0.0,-10.0,-6.25,-0.00152483401,-0.016346745015,0.000711169544,-0.000779737879,0.002454177301,0.007829375316
0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10.0,6.25,-0.001885295558,0.01670609921,-0.000422580162,0.000807117965,-0.000276872609,-0.007999559807
0.0,-10.0,12.5,-0.005178719477,0.033093324655,-0.000613804735,0.001603165515,0.00066385757,-0.015874234543
0.0,-10.0,18.75,-0.00922668879,0.047018532521,-0.000600409116,0.002282787291,0.002462205058,-0.022671083366
0.0,-10.0,25.0,-0.013702739578,0.059128475056,-0.0004572663,0.002875876401,0.004781488563,-0.028678403627
0.0,-5.0,-25.0,-0.012861791591,-0.05630366516,0.002505696259,-0.002618209711,0.011902581529,0.027357509931
0.0,-5.0,-18.75,-0.00860012558,-0.045127449384,0.001771081148,-0.002104609396,0.008181362048,0.021796502225
0.0,-5.0,-12.5,-0.00476745358,-0.032047844088,0.001068142908,-0.001499212398,0.004733814318,0.015398703375
0.0,-5.0,-6.25,-0.001693108713,-0.016344285631,0.000434527114,-0.000767085824,0.001804158349,0.007840417958
0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-5.0,6.25,-0.001731129796,0.016516995486,-0.00013639416,0.000780455328,0.000402749566,-0.007922291995
0.0,-5.0,12.5,-0.004860559488,0.032603454847,-5.5778503e-05,0.001541946917,0.001983720438,-0.015665036422
0.0,-5.0,18.75,-0.008757985256,0.046180165985,0.000182759406,0.002185396537,0.004307499099,-0.022304496408
0.0,-5.0,25.0,-0.013092784622,0.057917276083,0.000517518478,0.002741899194,0.007069431881,-0.02814036793
0.0,0.0,-25.0,-0.013028237449,-0.056612829068,0.001318280654,-0.002619643386,0.009002635412,0.027575993964
0.0,0.0,-18.75,-0.008718573369,-0.045258545856,0.000836063332,-0.002096940291,0.005892493714,0.021911032214
0.0,0.0,-12.5,-0.004841518547,-0.032047581054,0.000415966062,-0.001486707847,0.00313355505,0.015432435262
0.0,0.0,-6.25,-0.001726685781,-0.016290216985,0.000106517742,-0.000756632914,0.000997360897,0.007831033109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.25,-0.001726685781,0.016290216985,0.000106517742,0.000756632914,0.000997360897,-0.007831033109
0.0,0.0,12.5,-0.004841518547,0.032047581054,0.000415966062,0.001486707847,0.00313355505,-0.015432435262
0.0,0.0,18.75,-0.008718573369,0.045258545856,0.000836063332,0.002096940291,0.005892493714,-0.021911032214
0.0,0.0,25.0,-0.013028237449,0.056612829068,0.001318280654,0.002619643386,0.009002635412,-0.027575993964
0.0,5.0,-25.0,-0.013092784622,-0.057917276083,0.000517518478,-0.002741899194,0.007069431881,0.02814036793
0.0,5.0,-18.75,-0.008757985256,-0.046180165985,0.000182759406,-0.002185396537,0.004307499099,0.022304496408
0.0,5.0,-12.5,-0.004860559488,-0.032603454847,-5.5778503e-05,-0.001541946917,0.001983720438,0.015665036422
0.0,5.0,-6.25,-0.001731129796,-0.016516995486,-0.00013639416,-0.000780455328,0.000402749566,0.007922291995
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,6.25,-0.001693108713,0.016344285631,0.000434527114,0.000767085824,0.001804158349,-0.007840417958
0.0,5.0,12.5,-0.00476745358,0.032047844088,0.001068142908,0.001499212398,0.004733814318,-0.015398703375
0.0,5.0,18.75,-0.00860012558,0.045127449384,0.001771081148,0.002104609396,0.008181362048,-0.021796502225
0.0,5.0,25.0,-0.012861791591,0.05630366516,0.002505696259,0.002618209711,0.011902581529,-0.027357509931
0.0,10.0,-25.0,-0.013702739578,-0.059128475056,-0.0004572663,-0.002875876401,0.004781488563,0.028678403627
0.0,10.0,-18.75,-0.00922668879,-0.047018532521,-0.000600409116,-0.002282787291,0.002462205058,0.022671083366
0.0,10.0,-12.5,-0.005178719477,-0.033093324655,-0.000613804735,-0.001603165515,0.00066385757,0.015874234543
0.0,10.0,-6.25,-0.001885295558,-0.01670609921,-0.000422580162,-0.000807117965,-0.000276872609,0.007999559807
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,6.25,-0.00152483401,0.016346745015,0.000711169544,0.000779737879,0.002454177301,-0.007829375316
0.0,10.0,12.5,-0.004429541005,0.03193753433,0.001618008472,0.001515670814,0.006021942727,-0.015320776237
0.0,10.0,18.75,-0.008110854128,0.044828794425,0.002553420413,0.002117395897,0.010007854067,-0.021615498405
0.0,10.0,25.0,-0.012233344489,0.05577209956,0.003490311809,0.002622658929,0.014193178217,-0.027051675063
0.0,15.0,-25.0,-0.014527035852,-0.061534671423,-0.001562456341,-0.003077841703,0.002179498408,0.029780422645
0.0,15.0,-18.75,-0.009861057333,-0.048794572364,-0.001489224894,-0.002433632629,0.000361055413,0.023478696187
0.0,15.0,-12.5,-0.005610309856,-0.034233501216,-0.001247750829,-0.001701541941,-0.000840778171,0.016388388476
0.0,15.0,-6.25,-0.002095652726,-0.017218188731,-0.000747986881,-0.000852283708,-0.001052195058,0.008228203772
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,6.25,-0.00132432153,0.016648336858,0.001029538269,0.000809758073,0.003214399975,-0.007958907582
0.0,15.0,12.5,-0.004028398206,0.032404775665,0.002251164495,0.001565780604,0.007529704997,-0.015514616199
0.0,15.0,18.75,-0.007533815697,0.045332449751,0.003454916549,0.002177082599,0.012148671509,-0.021813471977
0.0,15.0,25.0,-0.011497147673,0.056229815424,0.00462568586,0.002685111857,0.016881779381,-0.027215144543
0.0,20.0,-25.0,-0.01520118786,-0.06543310821,-0.00261335802,-0.003376301504,-0.000191195631,0.031605430094
0.0,20.0,-18.75,-0.010371623837,-0.051743248151,-0.002337687298,-0.002660508869,-0.001564532321,0.024852511134
0.0,20.0,-12.5,-0.005951741566,-0.036188191899,-0.001855118556,-0.001852898858,-0.002227197897,0.017294608023
0.0,20.0,-6.25,-0.002259291679,-0.018135322512,-0.001060445701,-0.00092390013,-0.001769181726,0.008651486108
0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,6.25,-0.001185370395,0.017335071787,0.001354471654,0.000865141766,0.00397265182,-0.00827320447
0.0,20.0,12.5,-0.003747304519,0.033617837045,0.00289737141,0.001665230511,0.009033305073,-0.016065953515
0.0,20.0,18.75,-0.007125862753,0.046875629074,0.004376275402,0.002305811338,0.014286855669,-0.022509906445
0.0,20.0,25.0,-0.010972172674,0.057973567107,0.005787959925,0.002833278512,0.019571956799,-0.027995583857
3.333333333333,-20.0,-25.0,-0.010337589476,-0.056458344822,0.004687747507,-0.002828810092,0.016142956773,0.027458116914
3.333333333333,-20.0,-18.75,-0.006610354372,-0.045685024469,0.003480263619,-0.002304093387,0.01149721209,0.022087851367
3.333333333333,-20.0,-12.5,-0.003376567237,-0.032790519377,0.00224803257,-0.001665514232,0.007014910728,0.015773603855
3.333333333333,-20.0,-6.25,-0.000995736797,-0.016923790885,0.001013667342,-0.000866215872,0.002916720407,0.008129830198
3.333333333333,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,-20.0,6.25,-0.002549877052,0.017707055173,-0.000745231954,0.000924670114,-0.000745458377,-0.008504307417
3.333333333333,-20.0,12.5,-0.006540370999,0.035346486306,-0.001208611196,0.001855733513,-0.000134827211,-0.017010876025
3.333333333333,-20.0,18.75,-0.011231854599,0.050550663974,-0.001395736709,0.002665869279,0.001480120076,-0.024461751574
3.333333333333,-20.0,25.0,-0.016313908282,0.063933108321,-0.00140414646,0.003384335011,0.003715320783,-0.031128908028
3.333333333333,-15.0,-25.0,-0.010810000659,-0.054252616892,0.003661500393,-0.002666023055,0.014007785601,0.026430735189
3.333333333333,-15.0,-18.75,-0.006977375004,-0.043772700307,0.002664084976,-0.002163307725,0.009793442364,0.021194438811
3.333333333333,-15.0,-12.5,-0.003629217525,-0.031315934351,0.001673573146,-0.001557219269,0.005811772441,0.015082870782
3.333333333333,-15.0,-6.25,-0.001119872392,-0.01610385148,0.000723746281,-0.000806148697,0.002307200033,0.007744288554
3.333333333333,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,-15.0,6.25,-0.00237453769,0.0166561145,-0.000460859291,0.000847848793,-0.000168077074,-0.008008656356
3.333333333333,-15.0,12.5,-0.006174114384,0.033126560527,-0.000654167572,0.001693702893,0.000981934729,-0.015960304232
3.333333333333,-15.0,18.75,-0.010681945843,0.047224798082,-0.000618989899,0.002423377001,0.003030676928,-0.022880389236
3.333333333333,-15.0,25.0,-0.015584778433,0.059559744095,-0.000439594621,0.003065732109,0.005622898615,-0.029039515164
3.333333333333,-10.0,-25.0,-0.012028547998,-0.053590169481,0.002995482096,-0.00255577688,0.012692727412,0.026228075454
3.333333333333,-10.0,-18.75,-0.007937707428,-0.043103992259,0.002134384266,-0.002065132879,0.008741292919,0.020963860283
3.333333333333,-10.0,-12.5,-0.004300036699,-0.030730474094,0.001301026863,-0.001479603185,0.005067638761,0.014864848385
3.333333333333,-10.0,-6.25,-0.00145632307,-0.015741169083,0.000536253654,-0.000761977656,0.001930772778,0.007601639388
3.333333333333,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,-10.0,6.25,-0.002017757519,0.01608325089,-0.000268498461,0.000788186681,0.000215178331,-0.007766277297
3.333333333333,-10.0,12.5,-0.005452465233,0.031863903066,-0.000280792788,0.001566262397,0.001717537826,-0.015417100973
3.333333333333,-10.0,18.75,-0.009634246816,0.045272345959,-9.7357188e-05,0.002230807307,0.004046621491,-0.022028789636
3.333333333333,-10.0,25.0,-0.014238506248,0.056929063941,0.000206736342,0.002810802511,0.00686698036,-0.027878888412
3.333333333333,-5.0,-25.0,-0.013022491681,-0.054116084009,0.002417483212,-0.002543948418,0.011613153879,0.026560084264
3.333333333333,-5.0,-18.75,-0.008715459638,-0.043396590245,0.001675099343,-0.002046177491,0.007876483555,0.021163473747
3.333333333333,-5.0,-12.5,-0.004839596112,-0.030834953396,0.000978329538,-0.001458532253,0.004455516877,0.014954145964
3.333333333333,-5.0,-6.25,-0.001725804462,-0.015734475789,0.000374041432,-0.000746804735,0.001621306578,0.00761737633
3.333333333333,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,-5.0,6.25,-0.001765305952,0.015896251737,-0.000102258268,0.000759403686,0.000542224928,-0.007695624544
3.333333333333,-5.0,12.5,-0.004939260024,0.031375162873,4.1540358e-05,0.001500458536,0.002343753168,-0.015218682726
3.333333333333,-5.0,18.75,-0.008887720382,0.044432624741,0.00035253865,0.002126495827,0.004910327333,-0.021674938417
3.333333333333,-5.0,25.0,-0.013277944537,0.055713236959,0.000763687569,0.002667700949,0.007923493662,-0.027354006464
3.333333333333,0.0,-25.0,-0.013220678413,-0.054416470182,0.001368740216,-0.002530404778,0.009207450402,0.026784045014
3.333333333333,0.0,-18.75,-0.008855746185,-0.043519025718,0.000852412571,-0.002026304494,0.00598551505,0.021279457351
3.333333333333,0.0,-12.5,-0.004926716847,-0.030826874245,0.000406719675,-0.001437168136,0.003138934152,0.014986647042
3.333333333333,0.0,-6.25,-0.001765029485,-0.015674960972,8.7299652e-05,-0.000731678486,0.000959110106,0.007606023565
3.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,0.0,6.25,-0.001765029485,0.015674960972,8.7299652e-05,0.000731678486,0.000959110106,-0.007606023565
3.333333333333,0.0,12.5,-0.004926716847,0.030826874245,0.000406719675,0.001437168136,0.003138934152,-0.014986647042
3.333333333333,0.0,18.75,-0.008855746185,0.043519025718,0.000852412571,0.002026304494,0.00598551505,-0.021279457351
3.333333333333,0.0,25.0,-0.013220678413,0.054416470182,0.001368740216,0.002530404778,0.009207450402,-0.026784045014
3.333333333333,5.0,-25.0,-0.013277944537,-0.055713236959,0.000763687569,-0.002667700949,0.007923493662,0.027354006464
3.333333333333,5.0,-18.75,-0.008887720382,-0.044432624741,0.00035253865,-0.002126495827,0.004910327333,0.021674938417
3.333333333333,5.0,-12.5,-0.004939260024,-0.031375162873,4.1540358e-05,-0.001500458536,0.002343753168,0.015218682726
3.333333333333,5.0,-6.25,-0.001765305952,-0.015896251737,-0.000102258268,-0.000759403686,0.000542224928,0.007695624544
3.333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,5.0,6.25,-0.001725804462,0.015734475789,0.000374041432,0.000746804735,0.001621306578,-0.00761737633
3.333333333333,5.0,12.5,-0.004839596112,0.030834953396,0.000978329538,0.001458532253,0.004455516877,-0.014954145964
3.333333333333,5.0,18.75,-0.008715459638,0.043396590245,0.001675099343,0.002046177491,0.007876483555,-0.021163473747
3.333333333333,5.0,25.0,-0.013022491681,0.054116084009,0.002417483212,0.002543948418,0.011613153879,-0.026560084264
3.333333333333,10.0,-25.0,-0.014238506248,-0.056929063941,0.000206736342,-0.002810802511,0.00686698036,0.027878888412
3.333333333333,10.0,-18.75,-0.009634246816,-0.045272345959,-9.7357188e-05,-0.002230807307,0.004046621491,0.022028789636
3.333333333333,10.0,-12.5,-0.005452465233,-0.031863903066,-0.000280792788,-0.001566262397,0.001717537826,0.015417100973
3.333333333333,10.0,-6.25,-0.002017757519,-0.01608325089,-0.000268498461,-0.000788186681,0.000215178331,0.007766277297
3.333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,10.0,6.25,-0.00145632307,0.015741169083,0.000536253654,0.000761977656,0.001930772778,-0.007601639388
3.333333333333,10.0,12.5,-0.004300036699,0.030730474094,0.001301026863,0.001479603185,0.005067638761,-0.014864848385
3.333333333333,10.0,18.75,-0.007937707428,0.043103992259,0.002134384266,0.002065132879,0.008741292919,-0.020963860283
3.333333333333,10.0,25.0,-0.012028547998,0.053590169481,0.002995482096,0.00255577688,0.012692727412,-0.026228075454
3.333333333333,15.0,-25.0,-0.015584778433,-0.059559744095,-0.000439594621,-0.003065732109,0.005622898615,0.029039515164
3.333333333333,15.0,-18.75,-0.010681945843,-0.047224798082,-0.000618989899,-0.002423377001,0.003030676928,0.022880389236
3.333333333333,15.0,-12.5,-0.006174114384,-0.033126560527,-0.000654167572,-0.001693702893,0.000981934729,0.015960304232
3.333333333333,15.0,-6.25,-0.00237453769,-0.0166561145,-0.000460859291,-0.000847848793,-0.000168077074,0.008008656356
3.333333333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,15.0,6.25,-0.001119872392,0.01610385148,0.000723746281,0.000806148697,0.002307200033,-0.007744288554
3.333333333333,15.0,12.5,-0.003629217525,0.031315934351,0.001673573146,0.001557219269,0.005811772441,-0.015082870782
3.333333333333,15.0,18.75,-0.006977375004,0.043772700307,0.002664084976,0.002163307725,0.009793442364,-0.021194438811
3.333333333333,15.0,25.0,-0.010810000659,0.054252616892,0.003661500393,0.002666023055,0.014007785601,-0.026430735189
3.333333333333,20.0,-25.0,-0.016313908282,-0.063933108321,-0.00140414646,-0.003384335011,0.003715320783,0.031128908028
3.333333333333,20.0,-18.75,-0.011231854599,-0.050550663974,-0.001395736709,-0.002665869279,0.001480120076,0.024461751574
3.333333333333,20.0,-12.5,-0.006540370999,-0.035346486306,-0.001208611196,-0.001855733513,-0.000134827211,0.017010876025
3.333333333333,20.0,-6.25,-0.002549877052,-0.017707055173,-0.000745231954,-0.000924670114,-0.000745458377,0.008504307417
3.333333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.333333333333,20.0,6.25,-0.000995736797,0.016923790885,0.001013667342,0.000866215872,0.002916720407,-0.008129830198
3.333333333333,20.0,12.5,-0.003376567237,0.032790519377,0.00224803257,0.001665514232,0.007014910728,-0.015773603855
3.333333333333,20.0,18.75,-0.006610354372,0.045685024469,0.003480263619,0.002304093387,0.01149721209,-0.022087851367
3.333333333333,20.0,25.0,-0.010337589476,0.056458344822,0.004687747507,0.002828810092,0.016142956773,-0.027458116914
6.666666666667,-20.0,-25.0,-0.00991968152,-0.054910306484,0.00397510062,-0.00280915688,0.013770454207,0.026958210024
6.666666666667,-20.0,-18.75,-0.006270458533,-0.044473430364,0.002905787603,-0.002290383729,0.009581313826,0.021697551513
6.666666666667,-20.0,-12.5,-0.003132367008,-0.031952352688,0.001835744929,-0.00165740527,0.005638602016,0.015505242154
6.666666666667,-20.0,-6.25,-0.000872188879,-0.016509182498,0.000798689836,-0.000863070182,0.002200565963,0.007999797864
6.666666666667,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,-20.0,6.25,-0.002788667821,0.01728254489,-0.000578701465,0.000921180298,-0.000114772035,-0.008374264192
6.666666666667,-20.0,12.5,-0.007025432933,0.034514317875,-0.000866782031,0.001850050654,0.001154403564,-0.016762849414
6.666666666667,-20.0,18.75,-0.011945255128,0.049374049917,-0.00089972912,0.002658995494,0.00335238662,-0.024124847918
6.666666666667,-20.0,25.0,-0.017243114043,0.062455566523,-0.000770485588,0.003376798453,0.006112334798,-0.030723989796
6.666666666667,-15.0,-25.0,-0.010498372297,-0.052384959131,0.002339676978,-0.002715536263,0.010191202735,0.025785159355
6.666666666667,-15.0,-18.75,-0.006721598697,-0.042302365405,0.001598158666,-0.00220429469,0.006711707316,0.020685009874
6.666666666667,-15.0,-12.5,-0.003443891136,-0.030291524725,0.000909717364,-0.001587365379,0.003600852966,0.014727840183
6.666666666667,-15.0,-6.25,-0.001025500825,-0.015592400459,0.000328167835,-0.000822163838,0.001161955124,0.007568486525
6.666666666667,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,-15.0,6.25,-0.002564795262,0.016135062152,-9.6496494e-05,0.000863369398,0.000931160035,-0.007831303228
6.666666666667,-15.0,12.5,-0.006560062491,0.032098661982,8.2894673e-05,0.001725070977,0.003206725412,-0.015614784972
6.666666666667,-15.0,18.75,-0.011249110899,0.045764984851,0.000443610316,0.002468462818,0.006243261392,-0.022399475039
6.666666666667,-15.0,25.0,-0.016323005917,0.057720507059,0.000912721828,0.003122834369,0.00971880349,-0.028446834403
6.666666666667,-10.0,-25.0,-0.011782864807,-0.051575759095,0.002534086006,-0.002537441078,0.011239142584,0.025509254907
6.666666666667,-10.0,-18.75,-0.007734424585,-0.041520528982,0.001751972057,-0.002051917461,0.007536312485,0.020397340986
6.666666666667,-10.0,-12.5,-0.004151659744,-0.029629098275,0.001018032053,-0.001471361056,0.00417669697,0.0144704855
6.666666666667,-10.0,-6.25,-0.001380418462,-0.015192175707,0.000383518762,-0.000758443378,0.001451851439,0.007406293719
6.666666666667,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,-10.0,6.25,-0.0021802501,0.015535334232,-0.000142584279,0.000784360036,0.000656834329,-0.00757353254
6.666666666667,-10.0,12.5,-0.005782290648,0.03078590243,-1.2853038e-05,0.001559230015,0.002648508956,-0.015041846658
6.666666666667,-10.0,18.75,-0.010119468942,0.043745613719,0.000302429291,0.002221247174,0.005430759552,-0.021506284407
6.666666666667,-10.0,25.0,-0.014870757122,0.055010533213,0.000729207374,0.002799067701,0.008673011646,-0.027234407953
6.666666666667,-5.0,-25.0,-0.012951566104,-0.051914337626,0.002181946313,-0.002489079745,0.010924792446,0.025775869303
6.666666666667,-5.0,-18.75,-0.00864830438,-0.041659619149,0.001470741161,-0.002003492925,0.007275454618,0.020540881405
6.666666666667,-5.0,-12.5,-0.004785030194,-0.029621464456,0.000819379656,-0.001429172398,0.00398604755,0.014517055621
6.666666666667,-5.0,-6.25,-0.001696186876,-0.015126063738,0.000283014095,-0.000732349964,0.00135266338,0.007398444891
6.666666666667,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,-5.0,6.25,-0.001878989744,0.015292078215,-4.307524e-05,0.000744924387,0.00075959917,-0.007479194749
6.666666666667,-5.0,12.5,-0.005170650589,0.030180637053,0.000179547152,0.001471934309,0.002835895538,-0.014792674555
6.666666666667,-5.0,18.75,-0.009230232,0.042734883114,0.000569744484,0.002085975147,0.005675485228,-0.021075598766
6.666666666667,-5.0,25.0,-0.013726901228,0.053573963768,0.001058347785,0.002616575236,0.008954678785,-0.026607472338
6.666666666667,0.0,-25.0,-0.013474538898,-0.051177008953,0.000790502805,-0.002325275504,0.007790255145,0.025708580686
6.666666666667,0.0,-18.75,-0.009039405041,-0.040954415822,0.000416106412,-0.001864036654,0.00491000419,0.020414841141
6.666666666667,0.0,-12.5,-0.005043144797,-0.02902791406,0.000113745262,-0.001323433486,0.002411158455,0.014372051146
6.666666666667,0.0,-6.25,-0.001819075973,-0.014768615462,-6.0542068e-05,-0.000674418478,0.000587935917,0.007295629396
6.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,0.0,6.25,-0.001819075973,0.014768615462,-6.0542069e-05,0.000674418478,0.000587935917,-0.007295629396
6.666666666667,0.0,12.5,-0.005043144797,0.02902791406,0.000113745262,0.001323433486,0.002411158455,-0.014372051146
6.666666666667,0.0,18.75,-0.009039405041,0.040954415822,0.000416106412,0.001864036654,0.00491000419,-0.020414841141
6.666666666667,0.0,25.0,-0.013474538898,0.051177008953,0.000790502805,0.002325275504,0.007790255145,-0.025708580686
6.666666666667,5.0,-25.0,-0.013726901228,-0.053573963768,0.001058347785,-0.002616575236,0.008954678785,0.026607472338
6.666666666667,5.0,-18.75,-0.009230232,-0.042734883114,0.000569744484,-0.002085975147,0.005675485228,0.021075598766
6.666666666667,5.0,-12.5,-0.005170650589,-0.030180637053,0.000179547152,-0.001471934309,0.002835895538,0.014792674555
6.666666666667,5.0,-6.25,-0.001878989744,-0.015292078215,-4.307524e-05,-0.000744924387,0.00075959917,0.007479194749
6.666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,5.0,6.25,-0.001696186876,0.015126063738,0.000283014095,0.000732349964,0.00135266338,-0.007398444891
6.666666666667,5.0,12.5,-0.004785030194,0.029621464456,0.000819379656,0.001429172398,0.00398604755,-0.014517055621
6.666666666667,5.0,18.75,-0.00864830438,0.041659619149,0.001470741161,0.002003492925,0.007275454618,-0.020540881405
6.666666666667,5.0,25.0,-0.012951566104,0.051914337626,0.002181946313,0.002489079745,0.010924792446,-0.025775869303
6.666666666667,10.0,-25.0,-0.014870757122,-0.055010533213,0.000729207374,-0.002799067701,0.008673011646,0.027234407953
6.666666666667,10.0,-18.75,-0.010119468942,-0.043745613719,0.000302429291,-0.002221247174,0.005430759552,0.021506284407
6.666666666667,10.0,-12.5,-0.005782290648,-0.03078590243,-1.2853038e-05,-0.001559230015,0.002648508956,0.015041846658
6.666666666667,10.0,-6.25,-0.0021802501,-0.015535334232,-0.000142584279,-0.000784360036,0.000656834329,0.00757353254
6.666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666666666667,10.0,6.25,-0.001380418462,0.015192175707,0.000383518762,0.000758443378,0.001451851439,-0.007406293719
6.666666666667,10.0,12.5,-0.004151659744,0.029629098275,0.001018032053,0.001471361056,0.00417669697,-0.0144704855
